Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5260658264160156	0	-1734.457563699254	77.11847099870918	-1595.3590323845115	-1827.7382224601477	200.0	0.0	1000	1000
0.8826277256011963	1	-1753.579857868374	97.41993339131118	-1577.2926080736852	-1847.0006026586811	200.0	0.0	1000	2000
1.146376609802246	2	-1745.3988087700563	100.7019433380076	-1600.752559687407	-1870.0620619313445	200.0	0.0	1000	3000
1.4213685989379883	3	-1691.6753427844505	52.01070130005432	-1607.1469482383643	-1760.6490588371823	200.0	0.0	1000	4000
1.679513931274414	4	-1726.3879825575216	116.99025445231473	-1526.1645568983067	-1846.3193912624613	200.0	0.0	1000	5000
1.9323315620422363	5	-1762.7069143414087	87.47104213375529	-1633.2414008637236	-1858.5420544689423	200.0	0.0	1000	6000
2.1846277713775635	6	-1742.533369498527	54.12304065523124	-1677.3164241604716	-1807.698722926379	200.0	0.0	1000	7000
2.4384801387786865	7	-1782.5910542865563	81.93579043209083	-1663.0364194537428	-1855.9351913001487	200.0	0.0	1000	8000
2.7038862705230713	8	-1709.5867227405906	81.30412833410051	-1560.6285194500906	-1795.7467623455834	200.0	0.0	1000	9000
2.9692230224609375	9	-1743.583128827449	74.02694781107591	-1638.874495363202	-1830.8379495595254	200.0	0.0	1000	10000
3.225775718688965	10	-1805.3461158909809	60.57710078446013	-1726.2778994465516	-1888.2684002437704	200.0	0.0	1000	11000
3.4837088584899902	11	-1674.1262915897132	107.73982900227634	-1552.6760885259732	-1821.812822480388	200.0	0.0	1000	12000
3.7391347885131836	12	-1706.3136768899008	120.70460776473273	-1506.6762587567273	-1851.1544114113788	200.0	0.0	1000	13000
3.998807907104492	13	-1637.992958492668	140.2211653979699	-1412.933967340271	-1776.6856971539087	200.0	0.0	1000	14000
4.2513628005981445	14	-1686.590989308642	130.2269570803121	-1482.922688116418	-1874.580548806036	200.0	0.0	1000	15000
4.508695363998413	15	-1644.9993488823716	150.09267193648964	-1408.646333168844	-1841.446299394111	200.0	0.0	1000	16000
4.762648820877075	16	-1672.440437177664	77.2523802868213	-1559.961010182807	-1741.2224068004457	200.0	0.0	1000	17000
5.015798091888428	17	-1591.734432591643	123.74586775611822	-1452.045923285069	-1755.8509725425379	200.0	0.0	1000	18000
5.268536329269409	18	-1622.2679066580858	141.94923853348703	-1465.6557113919062	-1828.3586298751707	200.0	0.0	1000	19000
5.538949251174927	19	-1574.7379941267397	131.4191213493563	-1420.2234146371552	-1793.2730952746124	200.0	0.0	1000	20000
5.7988972663879395	20	-1550.0702841428192	146.39254989705552	-1334.8348818490285	-1733.7268659086344	200.0	0.0	1000	21000
6.049846649169922	21	-1756.8545643506127	158.96116114388857	-1443.1341924696617	-1883.2169682855333	200.0	0.0	1000	22000
6.302687644958496	22	-1740.8538789681745	101.09154896618105	-1575.0201565018433	-1862.5106656315425	200.0	0.0	1000	23000
6.56082558631897	23	-1675.2798419890332	153.17501985659274	-1404.7075611267123	-1830.3447309046671	200.0	0.0	1000	24000
6.812862157821655	24	-1557.35060803308	205.5179820747428	-1320.6287897404322	-1822.4626563701404	200.0	0.0	1000	25000
7.067174911499023	25	-1524.2557324256702	180.6951558509649	-1339.1906747030014	-1750.3891434951815	200.0	0.0	1000	26000
7.321356773376465	26	-1615.132240030472	152.55026258763323	-1430.2886453784372	-1841.8236952862198	200.0	0.0	1000	27000
7.578035116195679	27	-1626.066338678814	130.4485189440962	-1437.9193501084437	-1816.2360708184692	200.0	0.0	1000	28000
7.8317131996154785	28	-1685.6922355740098	101.50776260361023	-1537.2353110314739	-1819.8929093231973	200.0	0.0	1000	29000
8.08499789237976	29	-1690.6038101191432	163.6662422791576	-1388.8692843964902	-1839.0113560388122	200.0	0.0	1000	30000
8.353805541992188	30	-1688.295188774989	78.7393086824707	-1555.7727355079146	-1779.9751341686542	200.0	0.0	1000	31000
8.612779140472412	31	-1621.35792522128	110.1899863263583	-1504.1092796279854	-1820.4665974944758	200.0	0.0	1000	32000
8.867969751358032	32	-1651.3041516515987	89.89315426627614	-1478.9423343694364	-1735.050919022442	200.0	0.0	1000	33000
9.120121240615845	33	-1711.911946554767	62.353217603525	-1597.4405037666786	-1783.3420638251757	200.0	0.0	1000	34000
9.37960410118103	34	-1725.600009264786	70.71165524687606	-1596.9076756993527	-1788.5664945652375	200.0	0.0	1000	35000
9.647598028182983	35	-1718.0653059341498	40.58375107654351	-1679.0327399737116	-1781.534240994852	200.0	0.0	1000	36000
9.899581670761108	36	-1660.6911906898586	49.62392479500402	-1612.159487995128	-1754.5259193955271	200.0	0.0	1000	37000
10.152409315109253	37	-1702.5613149308017	72.33416660459524	-1604.434313804818	-1799.1670523454734	200.0	0.0	1000	38000
10.409418821334839	38	-1644.7756900268614	65.50084330607956	-1564.187047427167	-1739.9545093026452	200.0	0.0	1000	39000
10.664914608001709	39	-1686.553883684611	80.99848345757945	-1579.865328655935	-1778.6496287011944	200.0	0.0	1000	40000
10.927983522415161	40	-1674.3406974967006	113.20651576703264	-1496.3190090472158	-1777.9560627674637	200.0	0.0	1000	41000
11.179596662521362	41	-1638.102169552675	72.28690431036937	-1519.9218245774423	-1727.9701777792088	200.0	0.0	1000	42000
11.441071033477783	42	-1695.3377523817824	60.69880050772491	-1592.2228266202403	-1751.5226919118675	200.0	0.0	1000	43000
11.698225498199463	43	-1725.0453563693052	44.34106694976437	-1639.7389089701326	-1762.4757429504823	200.0	0.0	1000	44000
