Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8130366802215576	0	20.959183673469386	9.674201298411276	44.0	9.0	20.959183673469386	9.674201298411276	1027	1027
1.2228004932403564	1	22.711111111111112	12.215877140876444	60.0	9.0	22.711111111111112	12.215877140876444	1022	2049
1.4776043891906738	2	23.6046511627907	10.02123219198889	49.0	10.0	23.6046511627907	10.02123219198889	1015	3064
1.7342555522918701	3	21.782608695652176	10.586934202279839	51.0	9.0	21.782608695652176	10.586934202279839	1002	4066
1.9873230457305908	4	33.833333333333336	20.09823098904202	85.0	10.0	33.833333333333336	20.09823098904202	1015	5081
2.311380624771118	5	30.696969696969695	17.33709431542991	99.0	10.0	30.696969696969695	17.33709431542991	1013	6094
2.7094662189483643	6	33.12903225806452	19.209778987299536	81.0	11.0	33.12903225806452	19.209778987299536	1027	7121
2.9755804538726807	7	42.4	27.018512172212596	134.0	13.0	42.4	27.018512172212596	1060	8181
3.2403383255004883	8	37.407407407407405	27.34452245136635	124.0	12.0	37.407407407407405	27.34452245136635	1010	9191
3.5014431476593018	9	45.708333333333336	26.499181067010774	126.0	11.0	45.708333333333336	26.499181067010774	1097	10288
3.7627055644989014	10	44.73913043478261	31.125576497268845	148.0	14.0	44.73913043478261	31.125576497268845	1029	11317
4.033997535705566	11	51.45	28.38569181823829	141.0	18.0	51.45	28.38569181823829	1029	12346
4.2910988330841064	12	47.04545454545455	18.745853536005992	93.0	16.0	47.04545454545455	18.745853536005992	1035	13381
4.537675142288208	13	58.8235294117647	31.156597439608852	154.0	17.0	58.8235294117647	31.156597439608852	1000	14381
4.821556329727173	14	59.0	30.706495874470747	114.0	12.0	59.0	30.706495874470747	1062	15443
5.085475921630859	15	47.90909090909091	26.09581835346786	130.0	21.0	47.90909090909091	26.09581835346786	1054	16497
5.342257499694824	16	53.68421052631579	37.69692522932278	200.0	18.0	53.68421052631579	37.69692522932278	1020	17517
5.60439133644104	17	48.13636363636363	29.674438731837657	139.0	14.0	48.13636363636363	29.674438731837657	1059	18576
5.873784065246582	18	56.0	24.752104287649296	114.0	22.0	56.0	24.752104287649296	1008	19584
6.135173082351685	19	60.705882352941174	37.54176451693477	168.0	20.0	60.705882352941174	37.54176451693477	1032	20616
6.40301513671875	20	53.35	24.66226875208362	90.0	15.0	53.35	24.66226875208362	1067	21683
6.671339750289917	21	57.5	33.27703579213616	160.0	21.0	57.5	33.27703579213616	1035	22718
6.925186634063721	22	62.625	27.043656834829125	118.0	23.0	62.625	27.043656834829125	1002	23720
7.197089195251465	23	61.23529411764706	24.851392224616514	136.0	34.0	61.23529411764706	24.851392224616514	1041	24761
7.451914548873901	24	65.0625	38.43252000259676	172.0	21.0	65.0625	38.43252000259676	1041	25802
7.703474283218384	25	67.13333333333334	33.72608617804457	153.0	16.0	67.13333333333334	33.72608617804457	1007	26809
7.96719217300415	26	59.333333333333336	19.379255804998177	96.0	24.0	59.333333333333336	19.379255804998177	1068	27877
8.24426007270813	27	75.07142857142857	51.68926979794644	200.0	20.0	75.07142857142857	51.68926979794644	1051	28928
8.490192651748657	28	77.15384615384616	31.179002189210497	137.0	42.0	77.15384615384616	31.179002189210497	1003	29931
8.752930879592896	29	55.31578947368421	22.086081903552188	93.0	19.0	55.31578947368421	22.086081903552188	1051	30982
9.001317262649536	30	66.93333333333334	28.501383981990923	124.0	13.0	66.93333333333334	28.501383981990923	1004	31986
9.252257585525513	31	71.78571428571429	43.873484624100975	179.0	25.0	71.78571428571429	43.873484624100975	1005	32991
9.535532712936401	32	72.53333333333333	33.599338617829304	143.0	28.0	72.53333333333333	33.599338617829304	1088	34079
9.787945032119751	33	92.9090909090909	46.58219430690531	200.0	28.0	92.9090909090909	46.58219430690531	1022	35101
10.051739692687988	34	82.3076923076923	47.176240133525845	179.0	26.0	82.3076923076923	47.176240133525845	1070	36171
10.311750411987305	35	104.9	46.183222061696824	198.0	57.0	104.9	46.183222061696824	1049	37220
