Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.2988762855529785	0	23.045454545454547	13.182210025523975	81.0	9.0	23.045454545454547	13.182210025523975	1014	1014
0.5738651752471924	1	20.408163265306122	8.511500904471186	49.0	9.0	20.408163265306122	8.511500904471186	1000	2014
0.8279848098754883	2	26.36842105263158	15.110855374150868	79.0	11.0	26.36842105263158	15.110855374150868	1002	3016
1.0738706588745117	3	27.77777777777778	17.10768363941106	102.0	12.0	27.77777777777778	17.10768363941106	1000	4016
1.3141582012176514	4	31.12121212121212	18.74511261677589	79.0	10.0	31.12121212121212	18.74511261677589	1027	5043
1.5492222309112549	5	36.535714285714285	21.83294061546377	91.0	14.0	36.535714285714285	21.83294061546377	1023	6066
1.8070800304412842	6	29.324324324324323	17.06910288187727	101.0	11.0	29.324324324324323	17.06910288187727	1085	7151
2.0455384254455566	7	33.096774193548384	19.477621300601793	94.0	8.0	33.096774193548384	19.477621300601793	1026	8177
2.2927353382110596	8	39.80769230769231	27.056947395574095	111.0	11.0	39.80769230769231	27.056947395574095	1035	9212
2.523024082183838	9	44.04347826086956	25.841453487303767	118.0	17.0	44.04347826086956	25.841453487303767	1013	10225
2.758134126663208	10	42.125	24.836653860776014	121.0	15.0	42.125	24.836653860776014	1011	11236
3.0007002353668213	11	46.59090909090909	28.79971447287296	126.0	13.0	46.59090909090909	28.79971447287296	1025	12261
3.247818946838379	12	54.1	24.782856978161334	101.0	20.0	54.1	24.782856978161334	1082	13343
3.5018763542175293	13	53.61904761904762	32.71737006323821	145.0	20.0	53.61904761904762	32.71737006323821	1126	14469
3.7481212615966797	14	49.0	32.34754451830364	149.0	14.0	49.0	32.34754451830364	1078	15547
3.9909310340881348	15	56.611111111111114	32.49639106268211	156.0	24.0	56.611111111111114	32.49639106268211	1019	16566
4.2319183349609375	16	64.6875	36.90819480481266	171.0	14.0	64.6875	36.90819480481266	1035	17601
4.477118730545044	17	53.94736842105263	28.32605957364224	108.0	20.0	53.94736842105263	28.32605957364224	1025	18626
4.763809680938721	18	62.94117647058823	34.382742915314694	160.0	31.0	62.94117647058823	34.382742915314694	1070	19696
5.087505102157593	19	68.46666666666667	35.13567354634824	145.0	15.0	68.46666666666667	35.13567354634824	1027	20723
5.369139671325684	20	67.93333333333334	43.63097778210136	165.0	26.0	67.93333333333334	43.63097778210136	1019	21742
5.632522821426392	21	69.0625	39.41520764565373	179.0	20.0	69.0625	39.41520764565373	1105	22847
5.866945505142212	22	101.4	56.56182458160274	200.0	26.0	101.4	56.56182458160274	1014	23861
6.19996976852417	23	68.93333333333334	40.5864783175656	187.0	20.0	68.93333333333334	40.5864783175656	1034	24895
6.494545936584473	24	111.88888888888889	54.12628124107229	200.0	21.0	111.88888888888889	54.12628124107229	1007	25902
6.7723634243011475	25	95.63636363636364	43.72075173451853	196.0	30.0	95.63636363636364	43.72075173451853	1052	26954
7.082357168197632	26	111.1	64.23931817819987	200.0	17.0	111.1	64.23931817819987	1111	28065
7.448121786117554	27	159.0	32.37282811247729	200.0	88.0	159.0	32.37282811247729	1113	29178
7.725690841674805	28	130.125	54.79150823804725	200.0	37.0	130.125	54.79150823804725	1041	30219
8.027173280715942	29	138.625	66.08316256808537	200.0	31.0	138.625	66.08316256808537	1109	31328
8.380928993225098	30	117.7	59.54334555598971	200.0	34.0	117.7	59.54334555598971	1177	32505
8.648607015609741	31	158.28571428571428	42.114518316861044	200.0	97.0	158.28571428571428	42.114518316861044	1108	33613
8.92722773551941	32	139.125	39.775738522370645	200.0	83.0	139.125	39.775738522370645	1113	34726
9.187359809875488	33	153.71428571428572	45.62178140730051	200.0	60.0	153.71428571428572	45.62178140730051	1076	35802
9.428869724273682	34	150.42857142857142	46.484581600038226	200.0	77.0	150.42857142857142	46.484581600038226	1053	36855
9.696773767471313	35	146.14285714285714	64.50787010995208	200.0	28.0	146.14285714285714	64.50787010995208	1023	37878
9.961043119430542	36	164.71428571428572	46.073587989259984	200.0	81.0	164.71428571428572	46.073587989259984	1153	39031
10.243558406829834	37	159.28571428571428	35.971076816616694	200.0	100.0	159.28571428571428	35.971076816616694	1115	40146
10.494147539138794	38	185.33333333333334	21.289016469114355	200.0	140.0	185.33333333333334	21.289016469114355	1112	41258
10.724867820739746	39	149.71428571428572	62.9596566647797	200.0	21.0	149.71428571428572	62.9596566647797	1048	42306
11.005481243133545	40	161.0	26.954988936585163	200.0	117.0	161.0	26.954988936585163	1127	43433
11.264127492904663	41	158.42857142857142	22.94625486315573	200.0	119.0	158.42857142857142	22.94625486315573	1109	44542
11.499814987182617	42	169.0	34.01960219246153	200.0	123.0	169.0	34.01960219246153	1014	45556
11.744420766830444	43	177.33333333333334	27.938424357067017	200.0	131.0	177.33333333333334	27.938424357067017	1064	46620
12.009811162948608	44	159.85714285714286	59.23181715315938	200.0	30.0	159.85714285714286	59.23181715315938	1119	47739
12.266216278076172	45	151.28571428571428	28.94188406205139	198.0	110.0	151.28571428571428	28.94188406205139	1059	48798
12.51196837425232	46	155.0	41.376321731154405	200.0	90.0	155.0	41.376321731154405	1085	49883
12.789807558059692	47	166.85714285714286	29.132351047435574	200.0	120.0	166.85714285714286	29.132351047435574	1168	51051
13.024427890777588	48	144.71428571428572	29.788369186236267	200.0	107.0	144.71428571428572	29.788369186236267	1013	52064
13.269843101501465	49	146.85714285714286	32.72145897650379	200.0	99.0	146.85714285714286	32.72145897650379	1028	53092
