Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.271014928817749	0	18.72222222222222	8.267331215821631	44.0	10.0	18.72222222222222	8.267331215821631	1011	1011
0.49840497970581055	1	23.318181818181817	11.516337658207632	56.0	8.0	23.318181818181817	11.516337658207632	1026	2037
0.7236785888671875	2	22.266666666666666	10.999797977942848	60.0	10.0	22.266666666666666	10.999797977942848	1002	3039
0.9337818622589111	3	27.77777777777778	17.83272757711243	76.0	13.0	27.77777777777778	17.83272757711243	1000	4039
1.140510082244873	4	24.536585365853657	9.141429575385738	46.0	12.0	24.536585365853657	9.141429575385738	1006	5045
1.3516294956207275	5	39.46153846153846	21.388765507640418	95.0	11.0	39.46153846153846	21.388765507640418	1026	6071
1.5801012516021729	6	30.727272727272727	16.1231486647309	73.0	12.0	30.727272727272727	16.1231486647309	1014	7085
1.8062801361083984	7	37.925925925925924	17.405673672527385	94.0	14.0	37.925925925925924	17.405673672527385	1024	8109
2.0203683376312256	8	44.65217391304348	21.32483486994973	93.0	13.0	44.65217391304348	21.32483486994973	1027	9136
2.2325615882873535	9	38.18518518518518	18.157820551705225	83.0	17.0	38.18518518518518	18.157820551705225	1031	10167
2.442507266998291	10	57.22222222222222	28.997232733018496	134.0	18.0	57.22222222222222	28.997232733018496	1030	11197
2.6507694721221924	11	43.52173913043478	28.393002146452723	136.0	15.0	43.52173913043478	28.393002146452723	1001	12198
2.884174108505249	12	50.1	29.681475704553506	119.0	14.0	50.1	29.681475704553506	1002	13200
3.095933198928833	13	43.82608695652174	27.235929233456122	144.0	13.0	43.82608695652174	27.235929233456122	1008	14208
3.359682083129883	14	45.0	28.555501513135198	125.0	16.0	45.0	28.555501513135198	1080	15288
3.606658458709717	15	71.78571428571429	44.91766844767781	200.0	24.0	71.78571428571429	44.91766844767781	1005	16293
3.916975259780884	16	62.411764705882355	41.342271236634545	200.0	18.0	62.411764705882355	41.342271236634545	1061	17354
4.19667649269104	17	59.05555555555556	28.731462085669204	136.0	24.0	59.05555555555556	28.731462085669204	1063	18417
4.426391363143921	18	57.44444444444444	33.22853897584328	141.0	14.0	57.44444444444444	33.22853897584328	1034	19451
4.645751714706421	19	59.76470588235294	30.77533277263523	145.0	17.0	59.76470588235294	30.77533277263523	1016	20467
4.871644973754883	20	58.8235294117647	25.013491169455516	123.0	28.0	58.8235294117647	25.013491169455516	1000	21467
5.091231346130371	21	53.21052631578947	25.554027280436785	118.0	20.0	53.21052631578947	25.554027280436785	1011	22478
5.306971073150635	22	57.166666666666664	24.23553405871451	99.0	18.0	57.166666666666664	24.23553405871451	1029	23507
5.534565210342407	23	69.06666666666666	32.605657314166955	157.0	24.0	69.06666666666666	32.605657314166955	1036	24543
5.773256063461304	24	63.6875	36.24692874920577	169.0	26.0	63.6875	36.24692874920577	1019	25562
6.004828453063965	25	89.25	44.02295802570897	170.0	16.0	89.25	44.02295802570897	1071	26633
6.235607862472534	26	88.83333333333333	47.85539560894768	175.0	18.0	88.83333333333333	47.85539560894768	1066	27699
6.456653118133545	27	66.66666666666667	30.050328154983966	132.0	26.0	66.66666666666667	30.050328154983966	1000	28699
6.675668954849243	28	72.35714285714286	35.42518705033215	166.0	33.0	72.35714285714286	35.42518705033215	1013	29712
6.903380393981934	29	94.36363636363636	46.06768286943329	162.0	45.0	94.36363636363636	46.06768286943329	1038	30750
7.146826505661011	30	64.75	22.63155982251334	132.0	33.0	64.75	22.63155982251334	1036	31786
7.396360397338867	31	68.93333333333334	31.320848576556088	141.0	17.0	68.93333333333334	31.320848576556088	1034	32820
7.6206955909729	32	85.16666666666667	46.68481789856551	184.0	33.0	85.16666666666667	46.68481789856551	1022	33842
7.839323043823242	33	117.88888888888889	41.29956804843913	178.0	54.0	117.88888888888889	41.29956804843913	1061	34903
8.072850465774536	34	94.16666666666667	34.98055015131822	143.0	47.0	94.16666666666667	34.98055015131822	1130	36033
8.280055046081543	35	126.625	39.53459719030915	200.0	82.0	126.625	39.53459719030915	1013	37046
8.502398252487183	36	105.9	44.702237080486256	200.0	36.0	105.9	44.702237080486256	1059	38105
8.721981763839722	37	95.72727272727273	47.13827032174197	200.0	27.0	95.72727272727273	47.13827032174197	1053	39158
8.954083442687988	38	108.0	51.26012095186667	200.0	53.0	108.0	51.26012095186667	1080	40238
9.170235872268677	39	114.0	37.653389990514505	167.0	30.0	114.0	37.653389990514505	1026	41264
9.43758225440979	40	129.44444444444446	42.890328127837634	200.0	66.0	129.44444444444446	42.890328127837634	1165	42429
9.668498754501343	41	119.22222222222223	51.52082163289319	198.0	35.0	119.22222222222223	51.52082163289319	1073	43502
9.891788721084595	42	116.33333333333333	36.45697616521578	170.0	36.0	116.33333333333333	36.45697616521578	1047	44549
10.115127563476562	43	130.125	56.73058588627479	200.0	32.0	130.125	56.73058588627479	1041	45590
10.337528944015503	44	106.3	40.33869110419921	170.0	55.0	106.3	40.33869110419921	1063	46653
10.589540004730225	45	148.75	50.56864146879961	200.0	51.0	148.75	50.56864146879961	1190	47843
10.830064296722412	46	112.22222222222223	44.08017386983701	172.0	39.0	112.22222222222223	44.08017386983701	1010	48853
11.06628966331482	47	120.44444444444444	11.634346766851934	139.0	106.0	120.44444444444444	11.634346766851934	1084	49937
11.331855773925781	48	144.42857142857142	43.77819790997453	200.0	62.0	144.42857142857142	43.77819790997453	1011	50948
11.613847255706787	49	150.14285714285714	29.004573882793885	188.0	102.0	150.14285714285714	29.004573882793885	1051	51999
11.849122762680054	50	151.14285714285714	35.78279144037405	191.0	93.0	151.14285714285714	35.78279144037405	1058	53057
12.079730749130249	51	128.0	61.5223536610881	200.0	32.0	128.0	61.5223536610881	1024	54081
12.313406467437744	52	175.66666666666666	27.662650310883485	200.0	127.0	175.66666666666666	27.662650310883485	1054	55135
12.566606998443604	53	144.0	49.79206764134223	200.0	60.0	144.0	49.79206764134223	1152	56287
12.801214218139648	54	161.57142857142858	35.6204481517374	200.0	108.0	161.57142857142858	35.6204481517374	1131	57418
13.009332656860352	55	143.28571428571428	52.686984800299	200.0	46.0	143.28571428571428	52.686984800299	1003	58421
13.246856689453125	56	134.375	35.61227843033916	180.0	62.0	134.375	35.61227843033916	1075	59496
13.505241394042969	57	164.14285714285714	56.34695725446703	200.0	45.0	164.14285714285714	56.34695725446703	1149	60645
13.746125936508179	58	159.71428571428572	36.76455702250776	200.0	109.0	159.71428571428572	36.76455702250776	1118	61763
13.96634817123413	59	150.57142857142858	55.705493811798554	200.0	29.0	150.57142857142858	55.705493811798554	1054	62817
14.193410634994507	60	156.71428571428572	60.539749128071186	200.0	27.0	156.71428571428572	60.539749128071186	1097	63914
14.400323390960693	61	169.16666666666666	34.12436405593842	200.0	119.0	169.16666666666666	34.12436405593842	1015	64929
14.626418113708496	62	155.28571428571428	39.198084084791276	200.0	110.0	155.28571428571428	39.198084084791276	1087	66016
